d (Mpc),y (Mpc)
-198.8002396265767,-278.2940632079545
-210.86418042446,-277.68115273683725
-213.00458528211723,-279.0770978045847
-213.7437939845751,-281.05429644565265
-185.9626286712236,-241.0102660731234
-187.53210987772002,-242.6783544187481
-185.08931921500732,-239.0407190170407
-207.86982784696247,-270.0869048864058
-208.16715958869992,-270.18797305184586
-208.9767115767834,-274.15863740134756
-184.7287949624182,-240.9551035603328
-211.05784298203196,-276.67969619151495
-214.65105365887285,-281.4637007086554
-189.73704813144553,-249.98204926286343
-206.1709008564364,-271.3003607000661
-209.7159932415836,-277.54538814745797
-213.13004809790445,-281.44667480657665
-188.18536341368574,-252.27952501870303
-197.618546381706,-279.34646652652657
-198.16848325285594,-282.2338691488086
-195.23372358967904,-278.2864619243267
-177.34987258850182,-255.57524680246286
-193.93655825925632,-282.14737439435663
-194.35986768255154,-278.9613556755658
-199.36454191551732,-286.08341942346675
-197.73333144098726,-283.16127590427953
-194.6145562229741,-280.0870549742031
-189.78843392767348,-273.34885346367975
-195.63509284875235,-282.11645374157825
-191.9795602681798,-280.1621655845031
-198.3077380397023,34.532462946612114
-247.9657850226137,48.25497785174394
-306.8569927232281,59.66650284520734
-362.0623797651893,77.64815877371102
-297.88841417690287,63.31844530575736
-298.9548708043781,63.08907653467359
-192.02215062012064,38.619950706195034
-356.78543646755867,69.80797268282613
-328.8986609051993,62.80343885721604
-322.9884432757107,61.274907030925824
-186.09253561203528,34.792872432385344
-356.6779738987789,63.847960338045205
-300.20359090879975,44.1783519910198
-366.593116500429,51.30941142824143
-294.8142787846466,45.27105796314081
-332.8234112928203,50.6733182387892
-198.62435780015667,33.94011582688388
-196.01577844941502,34.301310643895526
-197.39701269337468,34.09180978163799
-198.4936409240067,35.845588802123444
-248.08456835733156,41.60165167404416
-191.55967224736042,32.6921104787521
-294.86340490347544,45.686472212660306
-251.28804107748178,38.90220275488065
-250.07976882050278,25.686634210139463
-365.74677389618046,37.53599993015184
-362.8884084503363,40.77644428871224
-372.5297911276233,43.04103058344238
-362.26559019292466,43.97010190287192
-365.7877547158306,44.07671150911157
-340.5201973316958,41.968222941967845
-341.2443547088675,44.15970804791448
-338.0979608645801,43.66622836381986
-247.5931112000762,32.89404103878699
-247.84373953463495,32.511549988313966
-270.9838261867097,35.81934135689822
-337.94482927623187,44.215934605537555
-336.91089341696755,44.72686562826863
-339.91673668166607,45.22947831647145
-373.97225992288793,49.970127229945525
-374.3426119849578,49.56822384999757
-292.1920320523342,37.106135404120565
-344.75947145030256,40.21491139218475
-339.14754028381975,39.69468322353887
-276.57212835347,32.60446175570077
-201.59882478934844,22.937833942774308
-364.9673108784316,41.147388241649246
-363.7309863654686,40.99632112239584
-363.8578771499679,41.32608226491741
-361.1463015398296,40.84110992199554
-287.0708852460149,32.240106428337356
-297.605422098971,34.10254445988939
-360.87991298357656,39.16915374687347
-255.14459777474644,25.876950862003365
-370.10397524879585,28.97510503248956
-312.25415215385954,23.33537750309204
-302.8913022953101,21.93992307014023
-372.7663177810968,29.54144559819497
-346.2677342155492,29.746771511182594
-362.97430348377304,31.149768168490617
-297.0471648459454,26.435530243943578
-299.36542637797083,27.044873573754742
-298.2852663075533,25.984924563323773
-302.1006101540187,29.787406278266285
-300.68210871163103,29.823444517004027
-272.24226281077983,30.08002539267211
-357.946592353355,32.76391399523858
-291.9460275344259,28.29659704496398
-367.17139536465515,35.1064739185347
-294.358351675227,27.554968780385547
-370.74940244281674,29.490486215263083
-372.94968603003105,23.750675792110552
-279.07704729458993,12.571356348490498
-302.308355440392,10.962547345612997
-301.0849131384276,11.164750336275548
-354.9965571251212,17.53604057507116
-301.2028166024875,15.491048756571448
-302.5828559748927,15.04733433461867
-300.89632925582663,16.89708580466688
-301.4368949684008,16.594647443682344
-279.3702622011775,13.16052834365279
-301.2787830432007,18.48643499903823
-306.94761150383425,18.01739516721022
-299.3412658615949,20.160102219491343
-363.1826330582235,26.450077402392584
-363.18815652518896,26.854658197093404
-372.4119761184181,30.718108078362473
-354.947757575337,29.20706267814079
-298.3213401852364,18.1819084984584
-372.74228749751313,22.451413107976226
-369.5047376183837,22.180634615202447
-374.5301545646506,23.019457103709343
-302.6270936623811,16.02598183895629
-369.29045803216934,21.229024732537464
-311.97092594596256,17.334440593821036
-267.2492228250364,14.579481229233485
-297.62916280238045,17.59533693044793
-369.3006244240325,19.153092485281547
-293.72784943891685,14.757170167324716
-363.59192438294446,20.165193842337473
-306.27212265534683,13.380571222692918
-313.1225451265631,13.869977373386618
-371.7493272898907,16.554160531681536
-301.3286334799823,13.681589141936216
-299.04308226668604,11.205428657621141
-306.12181697197826,11.290433122582996
-307.0178400861357,11.781117212636294
-349.303778931038,8.227086328360423
-301.9186902862749,7.616306167364473
-288.15442664152704,6.324043223600621
-294.77329029555295,5.3463459998046865
-333.1237549322187,5.5554571746818535
-331.62302466101704,7.022610471720931
-323.95426740039954,10.426472356835838
-353.05838247147284,10.857387629215049
-281.91306442168155,8.422515197414905
-307.8909435985965,9.932498833123173
-307.55258922422405,8.90844011820494
-300.35106049129234,8.45762454530799
-303.8985071304641,9.906088091846566
-310.7207029978065,10.186598373355729
-325.4478728205106,13.773190735823944
-276.87951765343087,12.212743951704722
-303.67101415254234,12.574243179250876
-328.2883570537456,12.516717010327442
-247.05221839669875,10.006545589148468
-309.04591070522787,14.32262404723982
-327.5010185200732,11.893503346255555
-306.0528183984405,14.949475521264764
-301.3187794886043,14.863690824944863
-330.7257380668524,14.645938475858404
-299.38662629818947,13.21767009692804
-371.29914235096015,21.299786811815558
-373.10321804219143,20.625224538415633
-300.46616215904726,15.119437638601896
-267.75669622890604,15.008094586725633
-292.2638098576979,12.408339115609158
-303.41022777501615,13.191160312223627
-297.93853930801123,12.008091941180602
-290.93513114161664,12.383385385383512
-307.0639236549343,12.495919289868823
-292.888130337969,12.879929102761558
-371.99280971660636,16.329480270794225
-307.2030991185356,11.866323160304761
-307.3061331861406,12.801778910364543
-367.45930689850206,17.070755990258178
-321.404381514724,11.585019791848426
-320.4753433454857,11.62403971903026
-297.42842617243195,11.38907867646198
-303.0104082589999,11.086614426527293
-306.8971147106604,11.23762654249587
-302.72679722739906,11.12655884664183
-301.00580075475915,11.422077544112016
-305.8716227516852,10.662215935847252
-313.70100690683347,10.359137832153774
-315.5612918704978,10.35163739169093
-318.2891103272198,11.20565478208485
-300.3368441295062,9.631252959673889
-305.8252473281803,10.242248361691408
-309.51939511213664,9.79373661673041
-323.37716564180516,8.898109053715563
-217.17841435519952,5.37750734172871
-317.7961978730939,5.449602984846348
-304.03426970027255,9.287555713800568
-331.31997364066467,10.04843268741227
-332.0835504560896,10.512307933396794
-353.36748235079784,10.806446286198279
-304.4570534128042,9.671109930341006
-321.720260671643,10.125756962490463
-321.68860759412394,10.262287479480683
-288.5851034993277,4.761862750793467
-292.27636597550776,4.732682456970321
-296.04461909321026,4.543395903058967
-332.2948953888206,9.900779972975101
-332.89130717911695,10.032222494853157
-294.85771406737297,4.009179013703214
-286.9771525237746,3.9808454735124155
-309.5657832925058,3.621542489399929
-305.3946249655201,4.191172335432043
-299.0530115942828,4.17723276139895
-300.20142951983286,6.5706204942635855
-306.07431696837233,5.6496815307297945
-290.08705864794825,2.8490993557603814
-299.018341001902,2.8915728871369892
-310.34706541092334,3.326525038917182
-371.765789963913,-0.6120565222478653
-372.33299179421,0.27421810957151993
-308.23271364703663,-0.3040799445447341
-306.78314211012935,-2.695642161835401
-300.88583139930773,-3.6566757831230676
-364.9861106840714,-2.1871326687220245
-372.8079979723492,0.40100641098702455
-335.4993178837988,0.618551013467286
-300.77122861077066,-1.0533336655207894
-308.7079925761028,-0.7049569397670802
-269.71320308634955,-0.7378858504350897
-317.9483827194563,0.33710747772610733
-308.04324665853034,0.24099449561835548
-294.36356979644984,0.9444964039213488
-295.30304005946647,0.03668210871698429
-333.83268974579534,5.347920790400178
-300.017571666991,4.631766080939674
-184.8600682493616,3.854429031573869
-296.16274560576,6.251649292276954
-245.0877606959445,3.9427431668937722
-290.9091291548416,6.507633035742343
-368.0507336058575,6.041206712214867
-331.6709994617096,8.922685802856883
-299.0589926380304,6.118589339721256
-309.1502240097269,8.954827704819857
-324.7905688894198,8.884223644935624
-331.0871085397131,8.82398931342997
-322.7800705098272,6.836285460221416
-332.0017959170156,5.678718344232496
-292.7356247119937,4.7880811221757344
-305.72443508318304,3.630554218117288
-300.5538910453746,3.949381070903298
-320.51069735918486,4.089479808837992
-321.91468639361057,3.4103118246605293
-295.45843501621755,3.363525527036141
-326.44621905768156,3.831644720399548
-310.90282231437044,3.0175981971471106
-304.46288568859416,2.837980553930075
-306.17966031568085,1.941754377025506
-305.1895865146617,1.5214967452930568
-302.4821467344411,1.1160129130935836
-293.65122662272444,0.883558069654034
-240.02367511699728,0.11532116953367937
-308.85484610013464,-10.743876082200392
-308.0671053815158,-12.029671445847764
-313.08783613324044,-10.899121110016267
-307.51535499856334,-9.22682726685049
-351.38383703486886,-11.538027404911409
-351.1249865507768,-14.09101921280558
-307.1378424163454,-7.384273782231748
-369.12185665111355,-9.902411354640117
-369.489077354004,-8.489013929654988
-310.44921591523985,-7.514782143908899
-301.3582769503973,-2.9930671282334393
-302.064331697109,-3.0133846237253925
-316.79117707784815,-2.804103387550919
-297.82387360391397,-0.5650679798889002
-311.52957778287407,-3.3536457806505853
-301.5954596881918,-2.3412183427416995
-310.2110475940081,-3.0746567243058665
-331.8446461796599,-5.582936690396021
-311.9162428738561,-9.82092304399591
-301.9390621425545,-10.164587598442049
-272.35015452287575,-5.963199479328857
-300.38368265235124,-5.861568236926265
-304.146927567597,-7.021855935160273
-331.9884986038584,-7.064253259086506
-330.12593379728764,-8.91440113584411
-302.5332748872934,-12.266699192605506
-308.91490664432405,-11.290552567537382
-311.15755069246546,-12.111087975420089
-315.79776265758005,-12.180276585600703
-307.76160385028766,-11.83378727110972
-305.8135562337428,-12.787047967990167
-306.15135550625024,-12.390668053907172
-306.7343441373806,-13.768187006444787
-208.01064096479922,-9.11554299747807
-180.5496738858604,-7.6080413966446025
-319.0073723704076,-14.410862397795768
-315.3241008151293,-14.936358689305214
-308.00947129306996,-23.875832387896278
-303.8719390458264,-24.509527792516227
-306.89182917288764,-24.337346384061856
-309.97658064662943,-21.061251045536252
-306.5593850045968,-21.624834672684713
-317.5329600624291,-24.905643892906603
-310.40091846679707,-24.546502686569056
-257.0853628011714,-19.69527194340307
-310.0018862247363,-19.1735950558222
-322.68368545863746,-20.16370977945677
-336.1696367158986,-20.44250479023018
-313.62769421840454,-17.959862402664356
-342.1942015279697,-19.578959442416107
-315.12682725650603,-20.861448083840813
-308.5950348987927,-19.84572318517493
-352.9638118587134,-24.257366416881013
-262.43917658850745,-14.941597023503665
-299.65524819026786,-15.70435517165598
-305.7665584256797,-16.078018366181578
-306.49991007349956,-15.841867252276824
-307.4233882294684,-14.126215024894861
-294.36693943620156,-12.369180600989399
-306.40951437708117,-13.889506810704852
-317.33836062868517,-13.117484659830575
-306.6152165848567,-12.716011169719147
-304.4785174625167,-14.099368047845411
-303.9512153633236,-11.752501531060675
-183.88944578223453,-7.218852497311435
-316.41626354290224,-10.345369131909775
-311.3399547429429,-11.701334289315094
-305.458366499583,-12.03005236275723
-308.5773436227833,-13.994432222450573
-324.21877462647615,-14.586308246301792
-301.76879520367123,-13.64928170512025
-344.23933932620287,-17.341553062986392
-345.76070656440197,-17.80883971735332
-316.6144309445012,-15.010419837550186
-294.05318137702903,-15.064651353743532
-305.95255422785624,-15.835795537233043
-307.52022870471063,-14.321326679801006
-372.33523286215376,-20.43318808376186
-312.4942918875158,-16.65997389620873
-329.55427092727825,-17.51782158689808
-303.99517072809005,-16.24865898421784
-333.44009916044746,-19.058235807361214
-334.73748981245126,-18.73569172050972
-310.5563968706091,-17.905870399488556
-312.86626564203584,-20.038852616097405
-317.47437013794234,-19.517836899408408
-322.86412961190524,-19.116502177348167
-331.59920468947155,-19.002198872726566
-306.75555682465523,-21.267856936582284
-353.9578088459811,-25.602594784389666
-371.8274922120464,-26.50909599332376
-331.4416848139057,-23.446924860156873
-367.70803013664676,-27.776610413645848
-307.047055608017,-24.9679942018797
-309.91818698559536,-24.58363987638296
-308.7634974599313,-24.29901724072274
-312.6944948555169,-27.63874206649495
-306.1513446350529,-27.217004851935794
-317.3733190426416,-28.47663995593061
-322.0999850820709,-28.725054610775132
-306.76775681146614,-27.788677666422604
-309.9812130161869,-26.559407272333285
-314.5967310216381,-27.30421492714209
-330.12545041251036,-29.140709099309095
-320.5701797233699,-25.924922513334252
-312.20972851039295,-25.355468943743595
-285.12683005551344,-23.052857190498013
-306.88822144197184,-25.63675288799831
-311.3210302616571,-26.541480504579788
-313.5400557788555,-26.795289972294658
-309.7963567805562,-26.105358536576798
-329.7261100708529,-25.8287743788881
-305.1480771257627,-24.291923632706688
-305.06262568702005,-24.351708937082282
-309.47462931393613,-25.176969909771973
-295.64952690654604,-23.84708778850552
